4,2100,serval,100000,64,0.000000,20,0,100,0,0,1642642022,1517414290,22219986,0,0
4,2100,serval,100000,64,0.000000,20,0,100,1,0,0,1480991342,19655246,0,0
4,2100,serval,100000,64,0.000000,20,0,100,2,0,0,1493398732,19696178,0,0
4,2100,serval,100000,64,0.000000,20,0,100,3,0,0,1488302502,19877506,0,0
4,2100,serval,100000,64,0.000000,20,0,100,4,0,0,1512683598,19940730,0,0
4,2100,serval,100000,64,0.000000,20,0,100,5,0,0,1492339034,19933360,0,0
4,2100,serval,100000,64,0.000000,20,0,100,6,0,0,1482788804,19949102,0,0
4,2100,serval,100000,64,0.000000,20,0,100,7,0,0,1487384278,20013034,0,0
4,2100,serval,100000,64,0.000000,20,0,100,8,0,0,1485506386,20406024,0,0
4,2100,serval,100000,64,0.000000,20,0,100,9,0,0,1489492370,19975396,0,0
4,2100,serval,100000,64,0.000000,20,0,100,10,0,0,1502678948,23547990,0,0
4,2100,serval,100000,64,0.000000,20,0,100,11,0,0,1489865730,20056112,0,0
4,2100,serval,100000,64,0.000000,20,0,100,12,0,0,1486184220,19980266,0,0
4,2100,serval,100000,64,0.000000,20,0,100,13,0,0,1511201976,21517274,0,0
4,2100,serval,100000,64,0.000000,20,0,100,14,0,0,1489766308,20007932,0,0
4,2100,serval,100000,64,0.000000,20,0,100,15,0,0,1486198264,20099286,0,0
4,2100,serval,100000,64,0.000000,20,0,100,16,1,0,1487296898,16811652,0,0
4,2100,serval,100000,64,0.000000,20,0,100,17,1,0,1486115034,16776076,0,0
4,2100,serval,100000,64,0.000000,20,0,100,18,1,0,1490473168,16739912,0,0
4,2100,serval,100000,64,0.000000,20,0,100,19,1,0,1483251574,16696024,0,0
4,2100,serval,100000,64,0.000000,20,0,100,20,1,0,1487882620,16605434,0,0
4,2100,serval,100000,64,0.000000,20,0,100,21,1,0,1486206878,16597942,0,0
4,2100,serval,100000,64,0.000000,20,0,100,22,1,0,1484149738,16539688,0,0
4,2100,serval,100000,64,0.000000,20,0,100,23,1,0,1488341768,16576898,0,0
4,2100,serval,100000,64,0.000000,20,0,100,24,1,0,1485367372,16547514,0,0
4,2100,serval,100000,64,0.000000,20,0,100,25,1,0,1493556710,16575412,0,0
4,2100,serval,100000,64,0.000000,20,0,100,26,1,0,1482213256,16525612,0,0
4,2100,serval,100000,64,0.000000,20,0,100,27,1,0,1487043180,16574716,0,0
4,2100,serval,100000,64,0.000000,20,0,100,28,1,0,1485883248,16529052,0,0
4,2100,serval,100000,64,0.000000,20,0,100,29,1,0,1487343202,16563696,0,0
4,2100,serval,100000,64,0.000000,20,0,100,30,1,0,1488784134,16545220,0,0
4,2100,serval,100000,64,0.000000,20,0,100,31,1,0,1489019504,16618724,0,0
4,2100,serval,100000,64,0.000000,20,0,100,32,0,0,1486057798,20352682,0,0
4,2100,serval,100000,64,0.000000,20,0,100,33,0,0,1508384628,19767008,0,0
4,2100,serval,100000,64,0.000000,20,0,100,34,0,0,1487592224,19628512,0,0
4,2100,serval,100000,64,0.000000,20,0,100,35,0,0,1476473366,19741386,0,0
4,2100,serval,100000,64,0.000000,20,0,100,36,0,0,1491364516,19759424,0,0
4,2100,serval,100000,64,0.000000,20,0,100,37,0,0,1486878872,19761418,0,0
4,2100,serval,100000,64,0.000000,20,0,100,38,0,0,1480991794,19820194,0,0
4,2100,serval,100000,64,0.000000,20,0,100,39,0,0,1490386534,19880644,0,0
4,2100,serval,100000,64,0.000000,20,0,100,40,0,0,1485713334,19770116,0,0
4,2100,serval,100000,64,0.000000,20,0,100,41,0,0,1486437386,19781882,0,0
4,2100,serval,100000,64,0.000000,20,0,100,42,0,0,1479524626,19767876,0,0
4,2100,serval,100000,64,0.000000,20,0,100,43,0,0,1485579836,19796642,0,0
4,2100,serval,100000,64,0.000000,20,0,100,44,0,0,1479513948,19744554,0,0
4,2100,serval,100000,64,0.000000,20,0,100,45,0,0,1480197098,19716742,0,0
4,2100,serval,100000,64,0.000000,20,0,100,46,0,0,1487281652,19783648,0,0
4,2100,serval,100000,64,0.000000,20,0,100,47,0,0,1481891822,19863096,0,0
4,2100,serval,100000,64,0.000000,20,0,100,48,1,0,1484766636,16743952,0,0
4,2100,serval,100000,64,0.000000,20,0,100,49,1,0,1481940978,16709966,0,0
4,2100,serval,100000,64,0.000000,20,0,100,50,1,0,1484745846,16648412,0,0
4,2100,serval,100000,64,0.000000,20,0,100,51,1,0,1481729584,16564636,0,0
4,2100,serval,100000,64,0.000000,20,0,100,52,1,0,1483013356,16493662,0,0
4,2100,serval,100000,64,0.000000,20,0,100,53,1,0,1480394148,16480880,0,0
4,2100,serval,100000,64,0.000000,20,0,100,54,1,0,1484575442,16385290,0,0
4,2100,serval,100000,64,0.000000,20,0,100,55,1,0,1485242152,16498222,0,0
4,2100,serval,100000,64,0.000000,20,0,100,56,1,0,1481935816,16393144,0,0
4,2100,serval,100000,64,0.000000,20,0,100,57,1,0,1486793382,16377778,0,0
4,2100,serval,100000,64,0.000000,20,0,100,58,1,0,1479336216,16388214,0,0
4,2100,serval,100000,64,0.000000,20,0,100,59,1,0,1483391078,16489412,0,0
4,2100,serval,100000,64,0.000000,20,0,100,60,1,0,1484034770,16365182,0,0
4,2100,serval,100000,64,0.000000,20,0,100,61,1,0,1483720402,16426558,0,0
4,2100,serval,100000,64,0.000000,20,0,100,62,1,0,1485891022,16550192,0,0
4,2100,serval,100000,64,0.000000,20,0,100,63,1,0,1484206534,16436674,0,0
