4,2100,serval,100000,64,0.990000,20,0,100,0,0,1348509120,1277384812,19481744,0,0
4,2100,serval,100000,64,0.990000,20,0,100,1,0,0,1260800298,19378886,0,0
4,2100,serval,100000,64,0.990000,20,0,100,2,0,0,1265579962,19400434,0,0
4,2100,serval,100000,64,0.990000,20,0,100,3,0,0,1256518514,19481272,0,0
4,2100,serval,100000,64,0.990000,20,0,100,4,0,0,1259772970,19452472,0,0
4,2100,serval,100000,64,0.990000,20,0,100,5,0,0,1260152390,19456614,0,0
4,2100,serval,100000,64,0.990000,20,0,100,6,0,0,1262315930,19462942,0,0
4,2100,serval,100000,64,0.990000,20,0,100,7,0,0,1265601166,19557142,0,0
4,2100,serval,100000,64,0.990000,20,0,100,8,0,0,1259775824,19496070,0,0
4,2100,serval,100000,64,0.990000,20,0,100,9,0,0,1261293738,19510338,0,0
4,2100,serval,100000,64,0.990000,20,0,100,10,0,0,1260177468,19516200,0,0
4,2100,serval,100000,64,0.990000,20,0,100,11,0,0,1262224128,19588904,0,0
4,2100,serval,100000,64,0.990000,20,0,100,12,0,0,1259708604,19493756,0,0
4,2100,serval,100000,64,0.990000,20,0,100,13,0,0,1265463354,19515876,0,0
4,2100,serval,100000,64,0.990000,20,0,100,14,0,0,1261755760,19533378,0,0
4,2100,serval,100000,64,0.990000,20,0,100,15,0,0,1263685316,19674256,0,0
4,2100,serval,100000,64,0.990000,20,0,100,16,1,0,1268350346,16640700,0,0
4,2100,serval,100000,64,0.990000,20,0,100,17,1,0,1266945480,16595706,0,0
4,2100,serval,100000,64,0.990000,20,0,100,18,1,0,1267249730,16543358,0,0
4,2100,serval,100000,64,0.990000,20,0,100,19,1,0,1266023636,16488430,0,0
4,2100,serval,100000,64,0.990000,20,0,100,20,1,0,1263919946,16412298,0,0
4,2100,serval,100000,64,0.990000,20,0,100,21,1,0,1263674396,16317108,0,0
4,2100,serval,100000,64,0.990000,20,0,100,22,1,0,1268902926,16338170,0,0
4,2100,serval,100000,64,0.990000,20,0,100,23,1,0,1268698416,16395420,0,0
4,2100,serval,100000,64,0.990000,20,0,100,24,1,0,1264376656,16309242,0,0
4,2100,serval,100000,64,0.990000,20,0,100,25,1,0,1265139436,16335084,0,0
4,2100,serval,100000,64,0.990000,20,0,100,26,1,0,1264270790,16313488,0,0
4,2100,serval,100000,64,0.990000,20,0,100,27,1,0,1267963890,16355300,0,0
4,2100,serval,100000,64,0.990000,20,0,100,28,1,0,1268785342,16295466,0,0
4,2100,serval,100000,64,0.990000,20,0,100,29,1,0,1268778478,16334562,0,0
4,2100,serval,100000,64,0.990000,20,0,100,30,1,0,1265737964,16351212,0,0
4,2100,serval,100000,64,0.990000,20,0,100,31,1,0,1259791280,16415970,0,0
4,2100,serval,100000,64,0.990000,20,0,100,32,0,0,1269233106,19379572,0,0
4,2100,serval,100000,64,0.990000,20,0,100,33,0,0,1263117048,19287872,0,0
4,2100,serval,100000,64,0.990000,20,0,100,34,0,0,1264852800,19288426,0,0
4,2100,serval,100000,64,0.990000,20,0,100,35,0,0,1257786660,19345748,0,0
4,2100,serval,100000,64,0.990000,20,0,100,36,0,0,1289937502,19273216,0,0
4,2100,serval,100000,64,0.990000,20,0,100,37,0,0,1258716122,19281962,0,0
4,2100,serval,100000,64,0.990000,20,0,100,38,0,0,1260758482,19311010,0,0
4,2100,serval,100000,64,0.990000,20,0,100,39,0,0,1261269390,19399514,0,0
4,2100,serval,100000,64,0.990000,20,0,100,40,0,0,1259795664,19237824,0,0
4,2100,serval,100000,64,0.990000,20,0,100,41,0,0,1262272314,19276504,0,0
4,2100,serval,100000,64,0.990000,20,0,100,42,0,0,1260203550,19241094,0,0
4,2100,serval,100000,64,0.990000,20,0,100,43,0,0,1261017534,19289526,0,0
4,2100,serval,100000,64,0.990000,20,0,100,44,0,0,1263188612,19239246,0,0
4,2100,serval,100000,64,0.990000,20,0,100,45,0,0,1263357654,19274548,0,0
4,2100,serval,100000,64,0.990000,20,0,100,46,0,0,1261371402,19324718,0,0
4,2100,serval,100000,64,0.990000,20,0,100,47,0,0,1268080172,19412400,0,0
4,2100,serval,100000,64,0.990000,20,0,100,48,1,0,1267452318,16512218,0,0
4,2100,serval,100000,64,0.990000,20,0,100,49,1,0,1267275772,16475950,0,0
4,2100,serval,100000,64,0.990000,20,0,100,50,1,0,1262973808,16452770,0,0
4,2100,serval,100000,64,0.990000,20,0,100,51,1,0,1261724992,16335368,0,0
4,2100,serval,100000,64,0.990000,20,0,100,52,1,0,1261783490,16282112,0,0
4,2100,serval,100000,64,0.990000,20,0,100,53,1,0,1259581396,16270374,0,0
4,2100,serval,100000,64,0.990000,20,0,100,54,1,0,1269232078,16262368,0,0
4,2100,serval,100000,64,0.990000,20,0,100,55,1,0,1267361494,16279460,0,0
4,2100,serval,100000,64,0.990000,20,0,100,56,1,0,1264236918,16251790,0,0
4,2100,serval,100000,64,0.990000,20,0,100,57,1,0,1266169460,16256864,0,0
4,2100,serval,100000,64,0.990000,20,0,100,58,1,0,1264075342,16224536,0,0
4,2100,serval,100000,64,0.990000,20,0,100,59,1,0,1267601990,16367034,0,0
4,2100,serval,100000,64,0.990000,20,0,100,60,1,0,1263654650,16274258,0,0
4,2100,serval,100000,64,0.990000,20,0,100,61,1,0,1267102688,16300860,0,0
4,2100,serval,100000,64,0.990000,20,0,100,62,1,0,1269404620,16352762,0,0
4,2100,serval,100000,64,0.990000,20,0,100,63,1,0,1261103298,16334868,0,0
